	Name der Institution	Ort	Name Ministerien	Affiliation ROR	ROR ID	GRID ID	Wikidata ID	Einrichtungsart	URL Webseite Institution	Name GERiT	Ort GERiT	GERiT ID 	URL der Einrichtung GERiT	Name GERiT English	GRID ID GERiT	DFG Instituts ID GERiT	Straße GERiT	Hausnummer GERiT	Postfach GERiT	Postleitzahl vor Ort GERiT	Ort GERiT	DESTATIS Fächerguppe GERiT	DESTATIS Lehr- Forschungsbereich GERiT	DESTATIS Fachgebiet GERiT	Crossref ID 1 GERiT	Crossref ID 2 GERiT	Crossref ID 3 GERiT	Einrichtungsart GERiT	Einrichtungsart GERIT English	OA Webseite der Institution	OA Webseite Datum	OA-Beauftragte/r	OA-Beauftragte/r URL	OA-Beauftragte/r URL Datum	Ansprechperson für Open Access	Ansprechperson für Open Access URL	Ansprechperson für Open Access URL Datum	(Funktions-)Emailadresse	OA Policy	OA Policy Datum	OA Policy URL	OA Policy URL Datum	OA Leitlinie	OA Leitlinie Datum	OA Leitlinie URL	OA Leitlinie URL Datum	Publikationsfonds	Publikationsfonds Art der Finanzierung	Zs. Publikationsfonds	Zs. Publikationsfonds URL	Mono Publikationsfonds 	Mono Publikationsfonds URL	Publikationsfonds Datum Recherche	Repositorium URL	OA-Verlag	OA-Verlag URL	OA-Verlag Datum Recherche	OJS-Standort	OJS-Standort URL	OJS-Standort Datum Recherche	OA/OS-Preis URL	Berliner Erklärung	Datum Berliner Erklärung (Bundesländeratlas)	Berliner Erklärung Datum Recherche	OA2020	Datum OA2020 (Bundesländeratlas)	OA2020 Datum Recherche	DORA Institution	DORA Datum Recherche	Jussieu	Jussieu Datum Recherche	aktualisiert am
Baden-Württemberg	Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht	Pforzheim	Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht	NA	https://ror.org/00qakfc35	grid.449261.c	Q884358	Hochschule	www.hs-pforzheim.de/	Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht	Pforzheim	http://www.gerit.org/de/institutiondetail/13076	www.hs-pforzheim.de/	Pforzheim University	grid.449261.c	NA	Tiefenbronner Straße	65	NA	75175	Pforzheim	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	15.12.2020	NA	NA	15.12.2020	NA	NA	15.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	15.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		15.12.2020
Baden-Württemberg	Hochschule für Forstwirtschaft Rottenburg	Rottenburg	Hochschule für Forstwirtschaft Rottenburg	NA	https://ror.org/02pnhcc10	grid.449500.c	Q1622175	Hochschule	www.hs-rottenburg.net/	Hochschule für Forstwirtschaft Rottenburg	Rottenburg	http://www.gerit.org/de/institutiondetail/13035	www.hs-rottenburg.net/startseite/	University of Applied Forest Sciences Rottenburg	grid.449500.c	NA	Schadenweilerhof	NA	NA	72108	Rottenburg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	14.12.2020	NA	NA	14.12.2020	NA	NA	14.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	14.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		14.12.2020
Baden-Württemberg	Hochschule Konstanz Technik, Wirtschaft und Gestaltung (HTWG)	Konstanz	NA	NA	https://ror.org/051qw9f78	grid.454352.1	Q1622118	Hochschule	www.htwg-konstanz.de/	Hochschule Konstanz Technik, Wirtschaft und Gestaltung (HTWG)	Konstanz	http://www.gerit.org/de/institutiondetail/10076	www.htwg-konstanz.de/	Konstanz University of Applied Sciences	grid.454352.1	NA	Alfred-Wachtel-Straße	8	NA	78462	Konstanz	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	www.htwg-konstanz.de/hochschule/einrichtungen/bibliothek/publizieren-open-access/	15.12.2020	NA	NA	15.12.2020	NA	NA	15.12.2020	bib-service[at]htwg-konstanz[​dot]de	ja	13.11.2018	www.htwg-konstanz.de/hochschule/einrichtungen/bibliothek/publizieren-open-access/openaccesspolicy/		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	opus.htwg-konstanz.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		14.06.2021
Baden-Württemberg	Internationale Hochschule Liebenzell	Bad Liebenzell	NA	NA	NA	Q1667283	Q1667283	Hochschule	www.ihl.eu/	Internationale Hochschule Liebenzell	Bad Liebenzell	http://www.gerit.org/de/institutiondetail/232836625	www.ihl.eu/	International University of Applied Sciences Liebenzell (IHL)	NA	NA	Heinrich-Coerper-Weg	11	NA	75378	Bad Liebenzell	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Duale Hochschule Baden-Württemberg Karlsruhe	Karlsruhe	Duale Hochschule Baden-Württemberg Karlsruhe	NA	NA	NA	Q1262599	Hochschule	www.karlsruhe.dhbw.de/startseite.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	https://www.karlsruhe.dhbw.de/startseite.html	11.12.2020	NA	NA	11.12.2020	Martina Berenz	https://www.cas.dhbw.de/bibliothek/services/wissenschaftliches-publizieren/	20.7.2021	berenz(at)dhbw.de	ja	09.2020	www.dhbw.de/fileadmin/user_upload/Dokumente/Forschung/Open_Access_Policy_der_DHBW_2020.pdf		NA	NA			ja	MWK-Kofinanziert	ja	NA	nein	NA	11.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	Katholische Hochschule Freiburg	Freiburg	Katholische Hochschule Freiburg	NA	https://ror.org/00vd2h880	grid.465922.e	Q1736342	Hochschule	www.kh-freiburg.de/de	Katholische Hochschule Freiburg	Freiburg	http://www.gerit.org/de/institutiondetail/13083	www.kh-freiburg.de/de	Catholic University of Applied Sciences Freiburg	grid.465922.e	NA	Karlstraße	63	NA	79104	Freiburg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	15.12.2020	NA	NA	15.12.2020	NA	NA	15.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	15.12.2020	kidoks.bsz-bw.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg	Tübingen	Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg	NA	NA	NA	NA	Hochschule	www.kirchenmusikhochschule.de	Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg	Tübingen	http://www.gerit.org/de/institutiondetail/29563	www.kirchenmusikhochschule.de	College of Church Music of the Protestant State Church in Württemberg	NA	NA	Gartenstraße	12	NA	72074	Tübingen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	NA	14.12.2020	NA	NA	14.12.2020	NA	NA	14.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	14.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	Staatliche Akademie der Bildenden Künste Karlsruhe	Karlsruhe	Staatliche Akademie der Bildenden Künste Karlsruhe	NA	https://ror.org/02hdve317	grid.466248.a	Q322938	Hochschule	www.kunstakademie-karlsruhe.de	Staatliche Akademie der Bildenden Künste Karlsruhe	Karlsruhe	http://www.gerit.org/de/institutiondetail/12978	www.kunstakademie-karlsruhe.de	Karlsruhe State Academy of Fine Arts	grid.466248.a	NA	Reinhold-Frank-Straße	67	NA	76133	Karlsruhe	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	NA	18.12.2020	NA	NA	18.12.2020	NA	NA	20.7.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	18.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	Duale Hochschule Baden-Württemberg Mannheim	Mannheim	Duale Hochschule Baden-Württemberg Mannheim	NA	NA	NA	Q1262608	Hochschule	www.mannheim.dhbw.de/startseite	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	www.mannheim.dhbw.de/service/bibliothek/elektronisches-publizieren	11.12.2020	NA	NA	11.12.2020	Martina Berenz	www.mannheim.dhbw.de/service/bibliothek/elektronisches-publizieren	11.12.2020	berenz[at]dhbw[​dot]de	ja	09.2020	www.dhbw.de/fileadmin/user_upload/Dokumente/Forschung/Open_Access_Policy_der_DHBW_2020.pdf		NA	NA			ja	MWK-Kofinanziert	ja	www.mannheim.dhbw.de/service/bibliothek/elektronisches-publizieren	nein	NA	11.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	media Akademie - Hochschule Stuttgart	Stuttgart	NA	NA	NA	NA	Q21040685	Hochschule	www.media-hs.de	media Akademie - Hochschule Stuttgart	Stuttgart	http://www.gerit.org/de/institutiondetail/419338573	www.media-hs.de	NA	NA	NA	Tübinger Straße	12-16	NA	70178	Stuttgart	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Merz Akademie - Hochschule für Gestaltung, Kunst und Medien, Stuttgart	Stuttgart	NA	NA	https://ror.org/0167r2g29	grid.466302.5	Q1922219	Hochschule	www.merz-akademie.de	Merz Akademie - Hochschule für Gestaltung, Kunst und Medien, Stuttgart	Stuttgart	http://www.gerit.org/de/institutiondetail/13101	www.merz-akademie.de	Merz Academy - College of Design	NA	NA	Teckstraße	58	NA	70190	Stuttgart	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Hochschule für Musik Freiburg	Freiburg	Staatliche Hochschule für Musik Freiburg	NA	https://ror.org/03bavdz78	grid.466440.4	Q650345	Hochschule	www.mh-freiburg.de/start/	Hochschule für Musik Freiburg	Freiburg	http://www.gerit.org/de/institutiondetail/10067	www.mh-freiburg.de/start/	State College of Music in Freiburg	grid.466440.4	NA	Schwarzwaldstraße	141	NA	79102	Freiburg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	NA	21.6.2021	NA	NA	21.6.2021	NA	NA	21.6.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	nein	NA	NA	Recherche fehlt	opus.bsz-bw.de/hfmfr/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Staatliche Hochschule für Musik Trossingen	Trossingen	Staatliche Hochschule für Musik Trossingen	NA	https://ror.org/02832sw36	grid.466209.f	Q1622206	Hochschule	www.mh-trossingen.de	Staatliche Hochschule für Musik Trossingen	Trossingen	http://www.gerit.org/de/institutiondetail/13032	www.mh-trossingen.de	Trossingen State College of Music	NA	NA	Schultheiß-Koch-Platz	3	NA	78647	Trossingen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	NA	18.12.2020	NA	NA	18.12.2020	NA	NA	18.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	18.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	Duale Hochschule Baden-Württemberg Mosbach	Mosbach	Duale Hochschule Baden-Württemberg Mosbach	NA	NA	NA	NA	Hochschule	www.mosbach.dhbw.de/index/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	https://www.mosbach.dhbw.de/	11.12.2020	NA	NA	11.12.2020	NA	NA	11.12.2020	NA	ja	09.2020	www.dhbw.de/fileadmin/user_upload/Dokumente/Forschung/Open_Access_Policy_der_DHBW_2020.pdf		NA	NA			ja	MWK-Kofinanziert	ja	NA	nein	NA	11.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.7.2021
Baden-Württemberg	Max Rubner-Institut (MRI), Bundesforschungsinstitut für Ernährung und Lebensmittel	Karlsruhe	NA	NA	https://ror.org/045gmmg53	grid.72925.3b	Q1319982	Ressortforschung	www.mri.bund.de/de/home/	Max Rubner-Institut (MRI), Bundesforschungsinstitut für Ernährung und Lebensmittel	Karlsruhe	http://www.gerit.org/de/institutiondetail/10104	www.mri.bund.de/de/home/	Max Rubner-Institut (MRI), Federal Research Institute of Nutrition and Food	NA	NA	Haid-und-Neu-Straße	9	NA	76131	Karlsruhe	Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin	Ernährungs- und Haushaltswissenschaften	Ernährungswissenschaften	NA	NA	NA	Bundesforschung	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Hochschule für Musik und Darstellende Kunst Mannheim	Mannheim	Staatliche Hochschule für Musik und Darstellende Kunst Mannheim	NA	https://ror.org/01w09y597	grid.465983.5	Q1413500	Hochschule	www.muho-mannheim.de	Hochschule für Musik und Darstellende Kunst Mannheim	Mannheim	http://www.gerit.org/de/institutiondetail/12960	www.muho-mannheim.de	University of Music and Performing Arts	grid.465983.5	NA	N 7, 18	NA	NA	68161	Mannheim	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	NA	21.6.2021	NA	NA	21.6.2021	NA	NA	21.6.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Naturwissenschaftlich-Technische Akademie Isny	Isny	NA	NA	https://ror.org/04fxab197	grid.466191.d	Q569899	Hochschule	www.nta-isny.de	Naturwissenschaftlich-Technische Akademie Isny	Isny	http://www.gerit.org/de/institutiondetail/13087	www.nta-isny.de	University of Applied Sciences for Natural Science and Technology Isny	grid.466191.d	NA	Seidenstraße	12-35	NA	88316	Isny	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Hochschule für Gestaltung Schwäbisch Gmünd	Schwäbisch Gmünd	Hochschule für Gestaltung Schwäbisch Gmünd	NA	https://ror.org/016zq4f37	grid.466226.2	Q248702	Hochschule	www.hfg-gmuend.de	Hochschule für Gestaltung Schwäbisch Gmünd	Schwäbisch Gmünd	http://www.gerit.org/de/institutiondetail/13100	www.hfg-gmuend.de	Schwäbisch Gmünd College of Design	grid.466226.2	NA	Rektor-Klaus-Straße	100	NA	73525	Schwäbisch Gmünd	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen	14.12.2020	NA	NA	14.12.2020	NA	NA	20.7.2021	publikationsfonds[at]ph-gmuend[​dot]de	ja	13.06.2018	www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen		NA	NA			ja	MWK-Kofinanziert	ja	www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen	nein	NA	14.12.2020	phsg.bsz-bw.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		14.12.2020
Baden-Württemberg	Popakademie Baden-Württemberg	Mannheim	Popakademie Baden-Württemberg	NA	NA	NA	Q1492202	Hochschule	www.popakademie.de/de/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.12.2020	NA	NA	18.12.2020	NA	NA	20.7.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	18.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		18.12.2020
Baden-Württemberg	Hochschule Reutlingen	Reutlingen	Hochschule Reutlingen	NA	https://ror.org/00q644y50	grid.434088.3	Q317125	Hochschule	www.reutlingen-university.de/home/	Hochschule Reutlingen	Reutlingen	http://www.gerit.org/de/institutiondetail/10609	www.reutlingen-university.de/home/	Reutlingen University	grid.434088.3	NA	Alteburgstraße	150	NA	72762	Reutlingen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	www.reutlingen-university.de/im-studium/lernzentrum/literatur/open-access-und-open-educational-resources/	15.12.2020	NA	NA	15.12.2020	NA	NA	20.7.2021	NA	ja	27.03.2019	www.reutlingen-university.de/im-studium/lernzentrum/literatur/open-access-und-open-educational-resources/		NA	NA			nein	NA	NA	NA	NA	NA	15.12.2020	publikationen.reutlingen-university.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		15.12.2020
Baden-Württemberg	Hochschule Ravensburg-Weingarten	Weingarten	Hochschule Ravensburg-Weingarten	NA	https://ror.org/00s4rmz74	grid.449767.f	Q2718933	Hochschule	www.rwu.de/	Hochschule Ravensburg-Weingarten	Weingarten	http://www.gerit.org/de/institutiondetail/13077	www.hs-weingarten.de/	Ravensburg-Weingarten University of Applied Sciences	grid.449767.f	NA	Doggenriedstraße	NA	NA	88250	Weingarten	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	bibliothek.ph-weingarten.de/subsites/A-Z_O.html	15.12.2020	NA	NA	15.12.2020	NA	NA	20.7.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	15.12.2020	hsbwgt.bsz-bw.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		15.12.2020
Baden-Württemberg	Gustav-Siewerth-Akademie	Weilheim	NA	NA	NA	NA	Q880938	Hochschule	www.siewerth-akademie.de/cms/	Gustav-Siewerth-Akademie	Weilheim	http://www.gerit.org/de/institutiondetail/13065	www.siewerth-akademie.de/cms/	Gustav-Siewerth-Akademie	NA	NA	Oberbierbronnen	1	NA	79809	Weilheim	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Technische Hochschule Ulm	Ulm	Technische Hochschule Ulm	NA	https://ror.org/032000t02	grid.434100.2	Q1622143	Hochschule	www.studium.hs-ulm.de/de/	Technische Hochschule Ulm (THU)	Ulm	http://www.gerit.org/de/institutiondetail/10077	www.hs-ulm.de	Ulm University of Applied Sciences	grid.434100.2	NA	Prittwitzstraße	10	NA	89075	Ulm	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	18.12.2020	NA	NA	18.12.2020	NA	NA	20.7.2021	NA	ja	NA	studium.hs-ulm.de/de/research/Seiten/OpenDataPolicy.aspx		NA	NA			nein	NA	NA	NA	NA	NA	18.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		18.12.2020
Baden-Württemberg	Theologische Hochschule Reutlingen	Reutlingen	NA	NA	NA	NA	Q2418970	Hochschule	www.th-reutlingen.de/	Theologische Hochschule Reutlingen	Reutlingen	http://www.gerit.org/de/institutiondetail/192772381	www.th-reutlingen.de/	Reutlingen School of Theology	NA	NA	Friedrich-Ebert-Straße	31	NA	72762	Reutlingen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	VWA-Hochschule für berufsbegleitendes Studium	Stuttgart	NA	NA	NA	NA	Q15852343	Hochschule	www.vwa-hochschule.de	VWA-Hochschule für berufsbegleitendes Studium	Stuttgart	http://www.gerit.org/de/institutiondetail/270741345	www.vwa-hochschule.de	VWA University for Career-Integrated Degree Courses	NA	NA	Wolframstraße	32	NA	70191	Stuttgart	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	NA	20.07.2021	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA	20.07.2021	nein	NA		nein		nein		20.07.2021
Baden-Württemberg	Karlsruher Institut für Technologie (KIT)	Karlsruhe	Karlsruher Institut für Technologie (KIT)	Karlsruhe Institute of Technology	https://ror.org/04t3en479	grid.7892.4	Q309988	Forschungsorganisation: Helmholtz-Gemeinschaft	www.kit.edu	Karlsruher Institut für Technologie (KIT)	Karlsruhe	http://www.gerit.org/de/institutiondetail/169579332	www.kit.edu	Karlsruhe Institute of Technology (KIT)	grid.7892.4	169579332	Kaiserstraße	12	NA	76131	Karlsruhe	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	100009133	NA	NA	Universität	university	www.bibliothek.kit.edu/open-access.php	14.12.2020	Regine Tobias	os.helmholtz.de/open-science-in-der-helmholtz-gemeinschaft/akteure-und-ihre-rollen/#c2556	20.07.2021	Regine Tobias	https://www.bibliothek.kit.edu/open-access.php#Anker4	20.07.2021	regine tobias[at]kit edu	ja	07.04.2016	gfzpublic.gfz-potsdam.de/rest/items/item_5004288_3/component/file_5004290/content		NA	NA			ja	NA	ja	www.bibliothek.kit.edu/open-access.php	nein	NA	12.02.2021	www.bibliothek.kit.edu/kitopen.php	KIT Scientific Publishing, Karlsruhe	https://www.bibliothek.kit.edu/ksp.php	12.05.2021	nein	NA	13.06.2021	NA	ja	18.10.2010	20.07.2021	ja	21.03.2016		ja		nein		20.07.2021
Baden-Württemberg	Pädagogische Hochschule Freiburg	Freiburg	Pädagogische Hochschule Freiburg	University of Education Freiburg	https://ror.org/02rtsfd15	grid.461778.b	Q1441203	Universität	www.ph-freiburg.de	Pädagogische Hochschule Freiburg	Freiburg	http://www.gerit.org/de/institutiondetail/10068	www.ph-freiburg.de	University of Education Freiburg	grid.461778.b	10068	Kunzenweg	21	NA	79117	Freiburg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Universität	university	https://www.ph-freiburg.de/bibliothek/publizieren/oa-publizieren-an-der.html	16.06.2021	NA	NA	16.06.2021	Anette Hauer	https://www.ph-freiburg.de/bibliothek/publizieren/oa-publizieren-an-der.html	16.06.2021	hauer[at]ph-freiburg[​dot]de	ja	16.06.2021	https://www.ph-freiburg.de/fileadmin/shares/Zentral/Forschung/Dateien/2021-06_OA-Policy-PH_Freiburg.pdf		NA	NA			ja	Ministerium für Wissenschaft, Forschung und Kunst; Land Baden-Württemberg	ja	https://www.ph-freiburg.de/bibliothek/publizieren/oa-publizieren-an-der/publikationsfonds.html	NA	NA	44180	https://www.ph-freiburg.de/bibliothek/publizieren/oa-publizieren-an-der/publikationsserver-opus-phfr.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja	17.07.2015	20.07.2021	nein	NA		nein		nein		20.07.2021
